event_id,region,gid,in_custom_box,lon,lat,area_ha,classname,view_date,n_s1_obs,sar_date,shift_vv_db,shift_vh_db,sar_r2,sar_t,gap_days,ang_mean_deg,ang_npx,tau_deg,registered,radd_first_date,radd_npx,clear_total_2021,p1_bracketed,p1_bracket_mid,sar_minus_mid_days,inside_tightened,block
B_539,B,56992_hist,False,-61.5539,3.9499,9.5482,DESMATAMENTO_CR,2021-06-08,134,2021-08-19,-1.3307,-1.2971,0.4878,-11.7707,5,50.6457,887,19.1314,1,2021-06-28,371,25,False,,,,-124_7
B_540,B,57644_hist,False,-60.6314,0.2246,7.8162,DESMATAMENTO_CR,2021-06-12,137,2021-09-18,-0.4984,-0.2959,0.0695,-3.7241,4,38.7161,719,19.1314,1,2021-03-12,306,23,False,,,,-122_0
B_541,B,57651_hist,True,-60.5481,0.6502,7.6311,DESMATAMENTO_CR,2021-06-12,137,2021-12-06,-0.4635,-0.7626,0.0998,-4.2601,6,32.0695,711,19.1314,1,2021-04-29,14,25,False,,,,-122_1
B_542,B,57654_hist,True,-59.9989,0.6538,6.3265,DESMATAMENTO_CR,2021-06-12,138,2021-06-12,-0.6407,-0.8087,0.2636,-8.1935,0,48.6172,583,19.1314,1,2021-02-06,245,24,False,,,,-120_1
B_543,B,57657_hist,True,-60.0962,0.7755,12.6526,DESMATAMENTO_CR,2021-06-12,138,2021-09-13,-0.382,-0.5315,0.1013,-4.3552,5,44.7946,1197,19.1314,1,2021-01-25,134,26,True,2021-05-20,116.0,False,-121_1
B_544,B,57660_hist,False,-59.6624,0.6336,18.7025,DESMATAMENTO_CR,2021-06-12,191,2021-02-09,-0.1069,-0.6293,0.0933,-3.9452,4,55.0349,1752,19.1314,1,2021-01-06,907,24,False,,,,-120_1
B_545,B,57661_hist,True,-60.5785,0.6635,11.1944,DESMATAMENTO_CR,2021-06-12,137,2021-07-15,-0.793,-1.5444,0.2784,-7.4182,6,53.8999,1047,19.1314,1,2021-01-23,325,20,False,,,,-122_1
B_546,B,57662_hist,True,-60.5528,0.7086,13.102,DESMATAMENTO_CR,2021-06-12,137,2021-05-16,-0.69,-0.5958,0.3052,-9.1126,6,28.521,1211,19.1314,1,2021-02-04,180,30,False,,,,-122_1
B_547,B,57664_hist,False,-60.6265,0.806,12.3387,DESMATAMENTO_CR,2021-06-12,137,2021-06-09,-0.5913,-0.6696,0.2813,-8.4992,6,22.8678,1165,19.1314,1,2021-05-19,202,22,False,,,,-122_1
B_548,B,57671_hist,False,-59.6226,0.7116,9.108,DESMATAMENTO_CR,2021-06-12,98,2021-06-15,-0.521,-0.7894,0.3485,-7.7821,7,57.7797,848,19.1314,1,2021-01-14,239,19,False,,,,-120_1
B_549,B,57673_hist,False,-60.5419,0.0031,12.3829,DESMATAMENTO_CR,2021-06-12,96,2021-03-16,-0.6635,-0.6189,0.3178,-6.9431,7,36.3596,1113,19.1314,1,2021-01-23,568,17,False,,,,-122_0
B_550,B,57674_hist,False,-60.533,0.0353,11.9952,DESMATAMENTO_CR,2021-06-12,96,2021-12-17,0.6508,0.3592,0.1137,3.537,7,44.7065,1112,19.1314,1,2021-01-07,371,18,False,,,,-122_0
B_551,B,57675_hist,False,-60.5415,0.0463,6.4315,DESMATAMENTO_CR,2021-06-12,96,2021-09-12,-0.1928,-0.2974,0.0492,-2.3968,7,45.653,605,19.1314,1,2021-04-01,136,17,False,,,,-122_0
B_552,B,57676_hist,False,-60.5477,0.049,34.5331,DESMATAMENTO_CR,2021-06-12,96,2021-09-12,-0.197,-0.3579,0.0776,-2.8902,7,48.7799,3352,19.1314,1,2021-02-04,773,15,False,,,,-122_0
B_553,B,5768_hist,False,-61.9642,3.6699,28.9116,DESMATAMENTO_CR,2021-09-03,134,2021-11-23,0.4474,0.3601,0.179,6.4424,5,38.5218,2785,19.1314,1,,0,26,False,,,,-124_7
B_554,B,58669_hist,True,-60.427,1.3002,23.4121,DESMATAMENTO_CR,2021-06-20,182,2021-08-25,-0.678,-0.9809,0.2459,-8.5293,4,53.7083,2241,19.1314,1,2021-01-01,1344,18,False,,,,-121_2
B_555,B,58671_hist,False,-60.8043,1.8582,7.8307,DESMATAMENTO_CR,2021-06-20,137,2021-02-09,-0.2328,-0.4273,0.1088,-4.3067,6,30.3003,748,19.1314,1,2021-01-31,377,22,False,,,,-122_3
B_556,B,61184_hist,False,-59.3726,0.8914,6.4984,DESMATAMENTO_CR,2021-06-26,98,2021-02-27,-0.7644,-0.9193,0.4103,-8.887,7,52.8078,624,19.1314,1,2021-01-30,333,21,False,,,,-119_1
B_557,B,66540_hist,False,-61.4755,2.3624,20.4223,DESMATAMENTO_CR,2021-07-10,186,2021-07-14,-0.6202,-0.3427,0.1332,-5.468,6,36.9445,1991,19.1314,1,2021-07-22,288,52,False,,,,-123_4
B_558,B,66542_hist,False,-63.526,3.7054,10.208,DESMATAMENTO_CR,2021-07-10,91,2021-05-23,-1.5464,-2.7722,0.7166,-15.9044,11,57.2689,948,19.1314,1,2021-01-28,765,16,False,,,,-128_7
B_559,B,66673_hist,True,-59.8815,0.6446,21.2688,DESMATAMENTO_CR,2021-07-11,191,2021-09-13,-0.7823,-1.2978,0.3627,-11.3558,4,42.3536,2045,19.1314,1,2021-02-11,1390,21,False,,,,-120_1
B_560,B,66674_hist,True,-59.9339,0.8073,17.6003,DESMATAMENTO_CR,2021-07-11,138,2021-09-16,-0.2352,-0.4419,0.1036,-4.3783,0,37.6115,1692,19.1314,1,2021-03-20,501,25,False,,,,-120_1
B_561,B,67334_hist,False,-60.3895,2.9207,22.3619,DESMATAMENTO_CR,2021-07-13,98,2021-09-10,-2.0099,-2.654,0.6727,-14.7699,11,52.6628,2150,19.1314,1,2021-05-19,1467,24,False,,,,-121_5
B_562,B,6753_hist,False,-61.487,2.3099,8.8555,DESMATAMENTO_CR,2021-09-09,227,2021-12-11,-0.6119,-1.0715,0.1003,-5.3315,4,34.8171,822,19.1314,1,,0,40,False,,,,-123_4
B_563,B,6754_hist,False,-61.4734,2.3609,11.4687,DESMATAMENTO_CR,2021-09-09,186,2021-09-30,-0.6459,-0.4242,0.2349,-8.0662,4,37.7323,1077,19.1314,1,2021-08-03,42,51,False,,,,-123_4
B_564,B,6992_hist,False,-61.2988,2.5418,8.4667,DESMATAMENTO_CR,2021-09-12,96,2021-03-16,-0.4361,-0.477,0.2226,-5.6446,7,28.9502,765,19.1314,1,2021-01-07,190,50,False,,,,-123_5
B_565,B,6997_hist,False,-59.4653,1.0296,10.2088,DESMATAMENTO_CR,2021-09-12,98,2021-10-01,-1.2094,-2.002,0.5078,-10.2377,7,52.4383,976,19.1314,1,2021-01-14,876,23,False,,,,-119_2
B_566,B,7002_hist,False,-59.5104,1.0015,14.5718,DESMATAMENTO_CR,2021-09-12,98,2021-09-19,-1.3652,-1.5336,0.5058,-10.1852,7,45.2052,1386,19.1314,1,2021-08-22,1116,23,False,,,,-120_2
B_567,B,7011_hist,False,-59.5581,0.9253,13.0644,DESMATAMENTO_CR,2021-09-12,98,2021-10-01,-1.4631,-1.7266,0.5591,-11.4863,7,45.9875,1201,19.1314,1,2021-09-11,1052,22,True,2021-09-12,19.0,False,-120_1
B_568,B,71885_hist,False,-60.7049,2.488,16.0547,DESMATAMENTO_CR,2021-07-22,141,2021-09-06,-2.212,-2.5833,0.6772,-17.6074,4,53.0432,1541,19.1314,1,2021-04-24,925,23,False,,,,-122_4
B_569,B,71888_hist,True,-60.3147,0.8308,9.717,DESMATAMENTO_CR,2021-07-22,182,2021-02-09,-0.8253,-1.2371,0.2691,-8.7485,5,64.4432,929,19.1314,1,2021-01-11,858,26,False,,,,-121_1
B_570,B,71889_hist,False,-61.5608,2.1902,11.5131,DESMATAMENTO_CR,2021-07-22,227,2021-07-27,-0.3679,-0.5739,0.0988,-5.395,6,40.7108,1091,19.1314,1,,0,28,False,,,,-124_4
B_571,B,84584_hist,False,-61.7314,2.3091,24.0698,DESMATAMENTO_CR,2021-08-20,134,2021-03-28,0.4078,0.2928,0.1282,4.4369,5,33.1471,2316,19.1314,1,,0,26,False,,,,-124_4
B_572,B,84585_hist,True,-59.8884,0.6496,27.2936,DESMATAMENTO_CR,2021-08-20,191,2021-09-19,-0.6809,-1.2517,0.2958,-9.532,5,61.307,2646,19.1314,1,2021-01-06,2297,22,False,,,,-120_1
B_573,B,84586_hist,False,-60.5515,-0.0061,8.8441,DESMATAMENTO_CR,2021-08-20,96,2021-09-12,-0.7008,-0.6805,0.2432,-5.7865,7,29.2228,830,19.1314,1,2021-07-30,273,20,False,,,,-122_-1
B_574,B,84587_hist,False,-59.8176,0.67,8.5727,DESMATAMENTO_CR,2021-08-20,191,2021-09-16,-1.3895,-1.8409,0.5358,-16.571,0,51.0316,799,19.1314,1,2021-08-11,548,23,False,,,,-120_1
B_575,B,84589_hist,True,-60.3027,0.6388,44.113,DESMATAMENTO_CR,2021-08-20,182,2021-09-06,-1.0231,-1.4691,0.4323,-12.912,4,45.1162,4284,19.1314,1,2021-01-11,3520,22,False,,,,-121_1
B_576,B,84592_hist,False,-60.5569,0.053,8.9241,DESMATAMENTO_CR,2021-08-20,96,2021-09-12,-0.3079,-0.2322,0.0829,-3.2336,7,18.8621,853,19.1314,0,2021-01-07,110,19,False,,,,-122_0
B_577,B,84597_hist,False,-60.5224,0.105,8.1178,DESMATAMENTO_CR,2021-08-20,96,2021-11-23,-0.7581,-0.5935,0.1242,-3.7721,7,20.0342,761,19.1314,1,,0,20,False,,,,-122_0
B_578,B,84599_hist,False,-60.6472,0.1408,10.5488,DESMATAMENTO_CR,2021-08-20,137,2021-07-27,-0.6547,-0.6153,0.249,-8.2414,6,29.2523,998,19.1314,1,,0,17,False,,,,-122_0
B_579,B,84600_hist,False,-60.8507,1.8298,8.0523,DESMATAMENTO_CR,2021-08-20,137,2021-06-02,-0.6128,-0.6706,0.2654,-8.4816,4,37.0589,744,19.1314,1,2021-04-05,361,24,False,,,,-122_3
B_580,B,84604_hist,False,-60.6011,0.6887,12.5421,DESMATAMENTO_CR,2021-08-20,137,2021-07-15,-0.6519,-0.7464,0.3307,-9.3136,6,27.5757,1168,19.1314,1,2021-06-06,296,26,False,,,,-122_1
B_581,B,85956_hist,True,-60.382,0.6938,11.9143,DESMATAMENTO_CR,2021-08-23,182,2021-03-29,0.4534,0.302,0.1285,6.2587,5,28.119,1121,19.1314,1,2021-01-23,36,22,False,,,,-121_1
B_582,B,85959_hist,True,-60.5331,0.6301,15.4839,DESMATAMENTO_CR,2021-08-23,137,2021-09-01,-1.0585,-1.0987,0.4744,-13.3172,6,24.7934,1468,19.1314,1,2021-01-19,527,22,False,,,,-122_1
B_583,B,85963_hist,False,-60.4815,2.3098,17.1761,DESMATAMENTO_CR,2021-08-23,141,2021-05-15,0.5611,0.4445,0.1794,5.6771,6,21.698,1575,19.1314,1,2021-04-25,21,21,False,,,,-121_4
B_584,B,85964_hist,True,-60.4652,1.0085,23.1499,DESMATAMENTO_CR,2021-08-23,137,2021-09-06,-0.3759,-0.3394,0.1033,-4.6222,4,30.7111,2138,19.1314,1,2021-01-11,146,23,False,,,,-121_2
B_585,B,85970_hist,True,-60.5771,0.6647,14.7084,DESMATAMENTO_CR,2021-08-23,137,2021-08-04,-0.6887,-0.8935,0.364,-9.9545,1,27.2417,1354,19.1314,1,2021-06-12,531,21,False,,,,-122_1
B_586,B,85971_hist,True,-60.5665,0.6896,15.4406,DESMATAMENTO_CR,2021-08-23,137,2021-06-21,-0.4432,-0.7477,0.319,-8.9093,6,27.1332,1449,19.1314,1,2021-07-06,54,29,False,,,,-122_1
B_587,B,85972_hist,False,-60.61,0.8161,14.8187,DESMATAMENTO_CR,2021-08-23,137,2021-08-01,-1.0646,-1.1888,0.4513,-12.1817,4,35.2378,1400,19.1314,1,2021-06-04,454,21,False,,,,-122_1
B_588,B,85976_hist,False,-61.56,2.1495,6.9991,DESMATAMENTO_CR,2021-08-23,227,2021-08-25,-0.9551,-1.1761,0.3886,-13.4588,4,39.0518,634,19.1314,1,,0,27,False,,,,-124_4
B_589,B,863_hist,False,-61.558,3.9524,18.8323,DESMATAMENTO_CR,2021-08-05,134,2021-08-25,-1.1618,-1.2974,0.4603,-10.9018,5,51.682,1769,19.1314,1,2021-07-22,827,25,False,,,,-124_7
B_590,B,87113_hist,True,-60.0173,0.7369,49.4169,DESMATAMENTO_CR,2021-08-26,138,2021-10-31,-0.1992,-0.305,0.0592,-3.2058,5,35.3335,4853,19.1314,1,2021-08-23,342,25,False,,,,-121_1
B_591,B,87120_hist,True,-60.4983,0.6513,14.0807,DESMATAMENTO_CR,2021-08-26,137,2021-07-08,-0.188,-0.2392,0.0669,-3.6792,4,17.6303,1318,19.1314,0,2021-02-16,14,23,False,,,,-121_1
B_592,B,87125_hist,True,-60.0167,0.6378,6.4188,DESMATAMENTO_CR,2021-08-26,138,2021-09-04,-0.4774,-0.5208,0.1378,-5.6987,0,36.6571,584,19.1314,1,2021-08-23,206,27,True,2021-09-05,-1.0,False,-121_1
B_593,B,87126_hist,False,-59.7195,0.9744,21.0025,DESMATAMENTO_CR,2021-08-26,191,2021-12-12,-0.1701,-0.5076,0.0531,-3.2723,5,49.5863,2002,19.1314,1,2021-04-24,116,28,False,,,,-120_1
B_594,B,87129_hist,True,-60.0138,0.7257,9.4526,DESMATAMENTO_CR,2021-08-26,138,2021-09-13,-0.9954,-1.4087,0.3765,-10.1295,5,36.938,884,19.1314,1,2021-08-05,568,21,False,,,,-121_1
B_595,B,88226_hist,False,-59.3484,0.8211,14.2648,DESMATAMENTO_CR,2021-09-01,98,2021-09-19,-0.5483,-0.515,0.2592,-6.0317,7,40.6432,1351,19.1314,1,2021-03-03,243,17,True,2021-08-28,22.0,False,-119_1
B_596,B,88227_hist,False,-59.4919,1.0919,7.6118,DESMATAMENTO_CR,2021-09-01,98,2021-09-19,-1.5444,-1.8485,0.5101,-10.4181,7,37.6582,698,19.1314,1,2021-07-25,412,23,False,,,,-119_2
B_597,B,89016_hist,False,-61.8944,3.5507,75.8911,DESMATAMENTO_CR,2021-09-03,134,2021-09-06,-0.4077,-0.2131,0.1218,-4.3005,5,44.2942,7402,19.1314,1,2021-01-06,1666,24,False,,,,-124_7
B_598,B,89797_hist,False,-61.5094,2.3305,30.8894,DESMATAMENTO_CR,2021-09-06,227,2021-03-25,0.6445,0.635,0.1034,5.2886,0,29.4941,2970,19.1314,1,,0,21,False,,,,-124_4
B_599,B,90617_hist,False,-61.4766,2.3294,7.3119,DESMATAMENTO_CR,2021-09-09,227,2021-03-28,0.8769,0.7958,0.1275,5.895,5,22.3279,658,19.1314,1,,0,44,False,,,,-123_4
B_600,B,90619_hist,False,-61.3272,2.2995,9.446,DESMATAMENTO_CR,2021-09-09,137,2021-09-01,-0.7146,-0.5671,0.1992,-6.7579,6,35.3061,861,19.1314,1,2021-09-08,41,45,False,,,,-123_4
B_601,B,90620_hist,False,-61.4344,2.3224,7.2012,DESMATAMENTO_CR,2021-09-09,227,2020-08-27,-0.8531,-0.8683,0.0928,-5.091,0,16.9512,657,19.1314,0,,0,53,False,,,,-123_4
B_602,B,90624_hist,False,-61.483,2.3311,7.7977,DESMATAMENTO_CR,2021-09-09,227,2020-09-05,-0.8571,-1.1316,0.1275,-6.0801,5,25.9455,719,19.1314,1,,0,47,False,,,,-123_4
B_603,B,90625_hist,False,-61.497,2.365,31.1653,DESMATAMENTO_CR,2021-09-09,186,2021-09-30,-0.4057,-0.3617,0.1714,-6.5182,4,43.5155,3042,19.1314,1,,0,27,False,,,,-123_4
B_604,B,90630_hist,False,-61.4168,2.4008,14.3155,DESMATAMENTO_CR,2021-09-09,186,2021-11-11,-1.3289,-1.6058,0.3562,-10.3629,5,30.48,1292,19.1314,1,,0,68,False,,,,-123_4
B_605,B,90950_hist,False,-59.8707,0.7753,7.4094,DESMATAMENTO_CR,2021-09-12,191,2021-09-16,-1.5366,-2.5745,0.4823,-14.3647,0,50.4113,688,19.1314,1,2021-08-11,624,18,False,,,,-120_1
B_606,B,90960_hist,False,-59.3518,0.8213,68.3885,DESMATAMENTO_CR,2021-09-12,98,2021-09-19,-0.4305,-0.3973,0.2259,-5.4569,7,37.7584,6578,19.1314,1,2021-01-06,1429,14,True,2021-08-28,22.0,False,-119_1
B_607,B,90965_hist,True,-60.0067,0.6427,12.1052,DESMATAMENTO_CR,2021-09-12,138,2021-10-31,-0.7849,-1.1843,0.3052,-8.5921,5,43.7554,1150,19.1314,1,2021-01-06,538,23,True,2021-09-05,56.0,False,-121_1
B_608,B,90966_hist,False,-59.5441,1.0366,15.1501,DESMATAMENTO_CR,2021-09-12,98,2021-10-01,-1.6908,-2.4925,0.662,-14.2302,7,51.1334,1426,19.1314,1,2021-08-18,1360,26,False,,,,-120_2
B_609,B,90971_hist,True,-60.0228,0.742,64.5189,DESMATAMENTO_CR,2021-09-12,138,2021-10-31,-0.2032,-0.2879,0.0531,-3.0637,5,35.0009,6281,19.1314,1,2021-08-05,292,22,False,,,,-121_1
B_610,B,90977_hist,False,-59.6857,0.559,2.5971,DESMATAMENTO_CR,2021-09-12,191,2021-09-10,-1.6631,-2.1273,0.4844,-14.9937,0,49.2684,219,19.1314,1,2021-02-11,218,19,False,,,,-120_1
B_611,B,90982_hist,False,-61.4752,4.1706,12.1362,DESMATAMENTO_CR,2021-09-12,134,2021-02-05,-1.373,-1.5636,0.4893,-11.5978,0,67.7236,1127,19.1314,1,2021-01-30,837,32,False,,,,-123_8
B_612,B,90984_hist,False,-61.0941,1.7182,6.5763,DESMATAMENTO_CR,2021-09-12,137,2021-10-03,-0.6473,-0.6482,0.1863,-6.6836,1,21.9103,626,19.1314,1,2021-09-04,191,13,False,,,,-123_3
B_613,B,90985_hist,False,-59.6845,0.5563,19.4905,DESMATAMENTO_CR,2021-09-12,191,2021-09-10,-1.1085,-1.4986,0.4448,-13.6534,0,50.8487,1869,19.1314,1,2021-02-11,1478,21,False,,,,-120_1
B_614,B,90989_hist,False,-61.0103,1.7036,7.4684,DESMATAMENTO_CR,2021-09-12,137,2021-09-09,-0.7682,-0.6434,0.2137,-7.0706,1,35.6257,704,19.1314,1,2021-03-20,164,21,False,,,,-123_3
B_615,B,94651_hist,False,-60.5674,-0.0437,11.3674,DESMATAMENTO_CR,2021-09-21,96,2021-10-06,-0.5707,-0.4642,0.2238,-5.5335,7,18.6676,1068,19.1314,0,2021-08-23,174,16,False,,,,-122_-1
B_616,B,94654_hist,False,-60.5432,0.0481,9.995,DESMATAMENTO_CR,2021-09-21,96,2021-03-22,0.4516,0.4887,0.2827,6.7105,4,36.573,861,19.1314,1,2021-04-01,78,16,False,,,,-122_0
B_617,B,94669_hist,True,-60.5826,0.6766,8.9296,DESMATAMENTO_CR,2021-09-21,137,2021-08-28,-0.4338,-0.6703,0.2362,-7.2445,1,29.1298,820,19.1314,1,2021-08-29,81,28,False,,,,-122_1
B_618,B,94672_hist,False,-59.6091,0.7439,7.0956,DESMATAMENTO_CR,2021-09-21,98,2021-10-01,-0.8373,-1.0304,0.3023,-6.7674,7,42.5213,657,19.1314,1,2021-01-30,297,21,False,,,,-120_1
B_619,B,94682_hist,False,-59.8223,0.7322,10.628,DESMATAMENTO_CR,2021-09-21,191,2021-09-16,-1.2474,-1.3998,0.386,-11.7789,0,50.1489,958,19.1314,1,2021-02-12,781,25,False,,,,-120_1
B_620,B,94743_hist,False,-59.8126,1.0752,9.7287,DESMATAMENTO_CR,2021-09-21,191,2021-09-01,-0.7191,-0.7421,0.2543,-9.2329,4,34.9035,908,19.1314,1,2021-07-17,214,28,False,,,,-120_2
B_621,B,9546_hist,False,-60.6011,-0.0632,19.7253,DESMATAMENTO_CR,2021-09-21,96,2021-09-24,-0.9035,-0.9484,0.4104,-8.396,7,22.9652,1867,19.1314,1,2021-08-23,867,18,False,,,,-122_-1
B_622,B,9547_hist,False,-60.5636,-0.0355,7.8532,DESMATAMENTO_CR,2021-09-21,96,2021-10-06,-1.294,-1.3734,0.4916,-9.9359,7,22.1264,712,19.1314,1,2021-07-06,392,25,False,,,,-122_-1
B_623,B,9548_hist,False,-60.5487,-0.0035,7.4655,DESMATAMENTO_CR,2021-09-21,96,2021-12-17,-0.6871,-0.7306,0.188,-5.1073,7,15.4918,691,19.1314,0,2021-02-12,42,18,False,,,,-122_-1
B_624,B,9554_hist,False,-59.719,0.7218,16.7514,DESMATAMENTO_CR,2021-09-21,191,2021-09-28,-1.0209,-1.374,0.4301,-13.428,0,31.7734,1594,19.1314,1,2021-01-18,1174,23,False,,,,-120_1
B_625,B,9557_hist,True,-60.241,0.8471,11.0462,DESMATAMENTO_CR,2021-09-21,182,2021-11-12,-1.5202,-1.9774,0.4662,-14.0689,5,26.6848,1054,19.1314,1,2021-09-10,636,24,False,,,,-121_1
B_626,B,9560_hist,True,-60.5605,0.6246,6.5111,DESMATAMENTO_CR,2021-09-21,137,2021-09-21,-1.0287,-1.1751,0.4049,-11.4633,1,23.6627,586,19.1314,1,2021-07-22,313,24,False,,,,-122_1
B_627,B,9561_hist,True,-60.5175,0.6746,22.1794,DESMATAMENTO_CR,2021-09-21,137,2021-10-03,-0.7495,-0.744,0.2976,-8.9295,1,23.8536,2149,19.1314,1,2021-02-06,284,25,False,,,,-122_1
B_628,B,95735_hist,True,-60.4277,1.2969,6.9775,DESMATAMENTO_CR,2021-09-24,182,2021-09-13,-0.7016,-0.9221,0.2362,-8.6755,5,53.0598,636,19.1314,1,2021-03-14,370,18,False,,,,-121_2
B_629,B,9574_hist,False,-59.596,0.6673,6.6957,DESMATAMENTO_CR,2021-09-21,98,2021-09-01,-0.6812,-0.5423,0.314,-7.5565,4,36.4356,625,19.1314,1,2021-09-03,281,22,True,2021-09-16,-15.0,True,-120_1
B_630,B,9577_hist,False,-59.6171,0.8337,10.7016,DESMATAMENTO_CR,2021-09-21,98,2021-10-01,-1.4084,-1.8448,0.669,-14.7971,7,36.6896,1007,19.1314,1,2021-09-11,960,21,True,2021-09-17,14.0,False,-120_1
B_631,B,9606_hist,True,-60.0243,0.7425,17.4775,DESMATAMENTO_CR,2021-09-21,138,2021-10-31,-0.4372,-0.3398,0.079,-3.9948,5,29.3414,1695,19.1314,1,2021-09-22,102,20,False,,,,-121_1
B_632,B,97083_hist,False,-60.6393,0.6771,30.1921,DESMATAMENTO_CR,2021-09-29,137,2021-09-13,-1.1463,-1.3886,0.4337,-11.3726,6,34.5913,2876,19.1314,1,2021-07-18,211,23,False,,,,-122_1
B_633,B,97084_hist,False,-60.6463,0.6903,15.2929,DESMATAMENTO_CR,2021-09-29,137,2021-08-20,-0.9213,-0.95,0.277,-8.0218,6,33.4266,1416,19.1314,1,2021-01-01,2,24,False,,,,-122_1
B_634,B,97085_hist,False,-60.642,0.6958,11.1081,DESMATAMENTO_CR,2021-09-29,137,2021-12-18,-0.1835,-0.3359,0.0239,-1.935,6,21.9459,1031,19.1314,1,,0,21,False,,,,-122_1
B_635,B,97091_hist,False,-60.6097,2.135,20.2163,DESMATAMENTO_CR,2021-09-29,182,2021-09-09,-1.6877,-2.4001,0.638,-19.9406,1,39.4822,1922,19.1314,1,2021-08-11,1412,27,False,,,,-122_4
B_636,B,97092_hist,True,-59.9205,0.6102,15.0347,DESMATAMENTO_CR,2021-09-29,151,2021-11-24,-0.962,-1.1856,0.1559,-5.8387,4,29.6824,1455,19.1314,1,2021-01-18,800,20,False,,,,-120_1
