ang_event,ang_prior,m01,m02,m03,m04,m05,m06,m07,m08,m09,m10,m11,m12,event_id,cohort
36.075725594127,29.016406124444316,3.235187724916758,2.008423050908262,3.2480259642225864,4.611048621257919,5.958770398992513,12.0,12.0,13.831694064626545,8.546343596201796,5.854453865672127,3.1308263483794754,0.0,E21226,2021
22.317459541407985,6.373876607601051,0.0,1.3514282540356932,2.7434872512468087,7.1284113122163175,4.752374251864615,5.8648240432344805,10.0,10.0,4.0718248949053715,5.681204188583715,7.822834914219007,0.26240038666248316,E21294,2021
22.836639540802672,38.629458384041676,1.0,1.0,2.4739285352996037,1.999758337361044,5.601891712657502,3.0,6.0,4.0,5.043707217282819,3.2472377398361196,0.8842042555104701,2.0,E22358,2021
18.64752775261969,34.4780654575205,2.0,0.0,2.359044614111476,5.230919038414872,6.0,4.456826043856752,14.0,6.570497431113789,6.0,7.846124154548407,4.3629834754968915,0.0,E23072,2021
15.955235029152911,14.56278229223196,1.1527559293893785,0.0,3.0,4.690492887007086,1.9810547622747936,3.0,6.0,5.0,5.2604344744193785,3.0,3.051411416419965,0.0,E24198,2021
29.16801771522986,21.657462422581453,2.0,1.9129528556212958,1.2001151727336192,1.236634102340656,4.0,5.0,5.968811631426861,5.0,5.0,2.6209543029246705,0.07374112634856565,0.0,E24364,2021
14.86179719589766,8.668788965470462,1.9919886484925349,0.0,1.2850936122656547,1.0130592563758047,2.018534098471816,5.0,6.0,6.0,3.5256915755239406,4.376094026645909,1.7820548237628233,0.3695957909012141,E25193,2021
18.516467283328527,16.364908641063437,2.9254642901657752,0.0,0.8880234949520127,0.5150099713324187,3.3410694254019715,3.994344384893431,5.0,5.101388196435255,4.58479683410196,2.1633787236694504,0.36439143711828526,0.0,E25236,2021
12.653271945903578,15.142442636227077,4.578356753044737,2.085382666465505,3.9048991504393467,6.68841985880542,10.0,8.0,12.0,8.0,8.0,5.077074348262639,2.53553015602158,0.0,E25343,2021
25.827295844325974,43.31344793819734,1.5960827817245464,1.0,1.0,2.888397481578348,1.825135728821529,2.0,6.0,5.0,3.0308337680084043,3.0,1.0,0.0,E25360,2021
12.14554176708931,9.966195783605006,0.0,0.165337495737034,2.4458931241637982,4.0,4.034254571211207,4.896764080904535,6.0,4.767904457094885,3.938154201316927,2.8862771846060973,1.3206668590466695,0.0,E25403,2021
46.66498157753132,9.923646715621144,2.12757996711604,1.475816970450363,3.9796289378848324,3.609205212444466,6.0,4.635975480935571,6.0,5.0,4.5030273757436445,3.152505488314558,0.9600317510861809,1.0653323760038949,E25561,2021
47.56076228076927,10.455154173346006,3.4557473700945978,0.5866517395797453,3.9552823339251173,3.640813217096373,6.0,4.863365483982088,6.0,5.0,4.7499960253318845,3.818419936935266,1.176407694957471,1.065448210074459,E26017,2021
21.868800037746187,13.452855727573853,2.92655897821186,0.8926663327489776,0.523805548598937,1.9995339065587,3.0,5.591952583688119,7.0,6.0,4.0,4.186687814786993,1.0339413417925818,0.0,E26052,2021
40.92245534580477,8.967587142697983,4.6564218753948134,0.08442898414008604,3.9393482527142094,4.257776242977586,7.6280290077235975,5.0212335862946045,6.538310578048797,6.538310578048797,4.894042635626268,4.335921904874207,0.8139176429961167,0.31877332030624866,E26332,2021
10.911046799226021,12.832971323327627,0.9745095892497583,0.794624879212106,0.0,1.1854112024524113,3.0,5.878802736113557,7.0,4.0,3.8089861433079957,4.8179018369280096,2.987971191789755,0.0,E26918,2021
36.6474848050359,45.11017222275405,2.04836648123287,1.6330212269512367,3.0420314222357576,1.8786688226741064,5.364772010791474,3.0,5.117267217678118,5.077005065473715,5.802444380583921,5.0,1.8647505650941254,1.0014261388737578,E26998,2021
47.65493865464014,10.247905148529064,4.0,0.920042819499341,3.710980855990736,3.9851304547450797,6.0,4.846014492753629,6.0,5.0,4.95381432906137,3.5133424162574345,1.1840090629616322,1.0075158701640916,E27523,2021
19.80054376878014,11.290118088360208,3.4454732300929978,0.4543795744219017,1.0,2.2105234597043872,4.332370118638204,4.0,5.055269530534585,7.0,5.0,2.261390692090107,1.0,0.041513196719643486,E28120,2021
